反馈时间,启用月,单号,用途,台机编号,机型号,产品型号,出厂日,出厂日乱,启用日,里程,汽车类别,维修时间,录入日期,部件结构码,故障部件,父结构码,父件说明,故障代码,故障件号,物料号,故障件,BOM物料号,厂家号,厂家名称,处理方式,故障类别代,故障现象代,现象,故障原因代,故障模式代,模式,初步分析,故障原因,故障摘要,责任单位,数量,责任值,excel_row,reason,f_days,s_days,fail_time,mileage_val
104,103.0,S2770104009,车机,470100597,470,YC6108ZQ,10322.0,,10322.0,6800,货,10424,,,,2200,,31122001A500,2200,,喷油泵,,043006,,修复,,,工作不良,,,游车,喷油泵游车,,,供应,1,0.0,115,Keep,509,477.0,32.0,6800
104,103.0,S4250104005,车机,B3101100290,B3101,YC6108ZQ,10325.0,,10325.0,3589,货,10425,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,116,Keep,510,480.0,30.0,3589
104,9.0,S2770104011,车机,430A0100432,430A,YC6108ZQ,929.0,,929.0,36000,货,10430,,,,2200,,316220018200,2200,,喷油泵,,043006,,修复,,,油耗高,,,油量不均,喷油泵油量不均,,,供应,1,0.0,117,Keep,515,299.0,216.0,36000
104,102.0,S1030104001,车机,B3101100003,B3101,YC6108ZQ,10223.0,,10223.0,7757,货,10402,,,,2200,,315220010600,2200,,喷油泵,,043006,,修复,,,烟大,,,调整不当,喷油泵调整不当,,,服务,1,0.0,118,Keep,487,448.0,39.0,7757
104,102.0,S4370104008,车机,430D0100658,430D,YC6108ZQ,10206.0,,10206.0,9400,货,10407,,,,2200,,312220010000,2200,,喷油泵,,043006,,更换总成,,,机无力,,,故障不清,发动机无力，修理无效,,,供应,1,0.0,119,Keep,492,431.0,61.0,9400
104,101.0,S2070104005,车机,430G100047,430G,YC6108ZQ,10115.0,,10115.0,481,货,10418,,,,2200,,31122001A400,2200,,喷油泵,,043006,,修复,,,工作不良,,,拉不起马,喷油泵中速抖动拉不起马力,,,供应,1,0.0,120,Keep,503,410.0,93.0,481
104,103.0,S5050104006,车机,470100019,470,YC6108ZQ,10319.0,,10319.0,3700,货,10411,,,,2200,,31122001A500,2200,,喷油泵,,043006,,修复,,,工作不良,,,游车,喷油泵游车,,,供应,1,0.0,121,Keep,496,474.0,22.0,3700
104,102.0,S1990104015,车机,B3202000019,B3202,YC6108ZQ,10212.0,,10212.0,6415,客,10401,,,,2200,,312220010000,2200,,喷油泵,,011001,,更换总成,,,机无力,,,故障不清,发动机无力，冒烟,,,供应,1,0.0,122,Keep,486,437.0,49.0,6415
104,103.0,S2080104025,车机,430D100172,430D,YC6108ZQ,10310.0,,10310.0,9700,货,10422,,,,2200,,31122001A500,2200,,喷油泵,,043006,,更换总成,,,工作不良,,,游车,喷油泵游车,,,供应,1,0.0,123,Keep,507,465.0,42.0,9700
104,103.0,S1460104002,车机,B3101100195,B3101,YC6108ZQ,10303.0,,10303.0,6700,货,10402,,,,2200,,31122001B400,2200,,喷油泵,,043006,,修复,,,工作不良,,,油量过高,喷油泵油量过高,,,供应,1,0.0,124,Keep,487,458.0,29.0,6700
104,12.0,S3270104010,车机,430F0100793,430F,YC6108ZQ,1213.0,,1213.0,35711,货,10420,,,,2200,,312220010000,2200,,喷油泵,,043006,,更换总成,,,机无力,,,故障不清,发动机加速无力,,,供应,1,0.0,125,Keep,505,373.0,132.0,35711
105,3.0,S0210105005,车机,430D100532,430D,YC6108ZQ,10315.0,,10315.0,5524,货,10507,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,126,Keep,522,470.0,52.0,5524
105,11.0,S1390105013,车机,430F0100604,430F,YC6108ZQ,1126.0,,1126.0,43864,货,10503,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,供应,1,0.0,127,Keep,518,356.0,162.0,43864
105,3.0,S0020105018,车机,B3101100176,B3101,YC6108ZQ,10310.0,,10310.0,14200,货,10512,,,,2200,,31022001A100,2200,,喷油泵,,043006,,更换总成,,,飞车,,,飞车,喷油泵飞车,,,供应,1,0.0,128,Keep,527,465.0,62.0,14200
105,3.0,S1990105029,车机,430D100458,430D,YC6108ZQ,10314.0,,10314.0,16600,货,10529,,,,2200,,312220010000,2200,,喷油泵,,043006,,更换总成,,,机无力,,,故障不清,发动机无力，游车，修理无效,,,服务,1,0.0,129,Keep,544,469.0,75.0,16600
105,3.0,S1990105028,车机,430D100458,430D,YC6108ZQ,10314.0,,10314.0,15000,货,10518,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,不考,1,0.0,130,Keep,533,469.0,64.0,15000
105,3.0,S2770105001,车机,470100105,470,YC6108ZQ,10312.0,,10312.0,11000,货,10506,,,,2200,,30922001A400,2200,,喷油泵,,043006,,修复,,,游车,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,131,Keep,521,467.0,54.0,11000
105,3.0,S1390105022,车机,B3100000214,B3100,YC6108ZQ,10328.0,,10328.0,8200,,10504,,,,2200,,309220010600,2200,,喷油泵,,043006,,修复,,,游车,,,调整不当,喷油泵调整不当,,,供应,1,0.0,132,Keep,519,483.0,36.0,8200
105,3.0,S0020105095,车机,430D100003,430D,YC6108ZQ,10312.0,,10312.0,14000,货,10525,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,133,Keep,540,467.0,73.0,14000
105,5.0,S0280105038,车机,B3101100806,B3101,YC6108ZQ,10514.0,,10514.0,3000,货,10528,,,,2200,,31122001B300,2200,,喷油泵,,043006,,修复,,,工作不良,,,油量过低,喷油泵第3缸油量过低,,,供应,1,0.0,135,Keep,543,529.0,14.0,3000
105,4.0,S0260105032,车机,B3100100090,B3100,YC6108ZQ,10418.0,,10418.0,7100,,10522,,,,2200,,401220013300,2200,,喷油泵,,043006,,修复,,,漏油,,,密封不严,油泵凸轮轴托架罗丝处密封不严,,,供应,1,0.0,136,Keep,537,503.0,34.0,7100
105,4.0,S3990105002,车机,4700100608,470,YC6108ZQ,10402.0,,10402.0,8080,货,10516,,,,2200,,31222001A400,2200,,喷油泵,,043006,,更换总成,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,137,Keep,531,487.0,44.0,8080
105,4.0,S4360105064,车机,B3100100017,B3100,YC6108ZQ,10228.0,,10420.0,8118,,10519,,,,2200,,401220013300,2200,,喷油泵,,043006,,修复,,,漏油,,,密封不严,油泵轴瓦支承座处密封不严漏油,,,供应,1,0.0,138,Keep,534,505.0,29.0,8118
105,4.0,S0280105039,车机,B3101100465,B3101,YC6108ZQ,10406.0,,10406.0,12000,货,10528,,,,2200,,31122001A400,2200,,喷油泵,,043006,,修复,,,工作不良,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,139,Keep,543,491.0,52.0,12000
105,4.0,S4790105006,车机,B3101100596,B3101,YC6108ZQ,10420.0,,10420.0,3610,货,10513,,,,2200,,309220018200,2200,,喷油泵,,043006,,修复,,,游车,,,油量不均,喷油泵油量不均,,,供应,1,0.0,140,Keep,528,505.0,23.0,3610
105,3.0,S0210105017,车机,430D100151,430D,YC6108ZQ,10312.0,,10312.0,6664,货,10518,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,供应,1,0.0,141,Keep,533,467.0,66.0,6664
105,4.0,S1990105019,车机,4780100016,478,YC6108ZQ,10410.0,,10410.0,4500,货,10521,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,不考,1,0.0,142,Keep,536,495.0,41.0,4500
105,3.0,S0020105074,车机,B3101100034,B3101,YC6108ZQ,10327.0,,10327.0,13500,货,10518,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,143,Keep,533,482.0,51.0,13500
105,5.0,S3470105005,车机,430D100976,430D,YC6108ZQ,10511.0,,10511.0,1300,货,10514,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,144,Keep,529,526.0,3.0,1300
105,5.0,S3220105003,车机,430F100233,430F,YC6108ZQ,10508.0,,10508.0,480,货,10506,,,,2200,,31122001A400,2200,,喷油泵,,043006,,修复,,,工作不良,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,145,Keep,521,523.0,363.0,480
105,3.0,S1480105001,车机,497C0100017,497C,YC6108ZQ,10330.0,,10330.0,16000,客,10506,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,供应,1,0.0,146,Keep,521,485.0,36.0,16000
105,4.0,S0080105016,车机,430D101036,430D,YC6108ZQ,10430.0,,10430.0,498,货,10514,,,,2200,,436220018200,2200,,喷油泵,,043006,,修复,,,发抖,,,油量不均,喷油泵油量不均,,,供应,1,0.0,147,Keep,529,515.0,14.0,498
105,3.0,S0210105002,车机,430D100702,430D,YC6108ZQ,10331.0,,10331.0,3843,货,10505,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,148,Keep,520,486.0,34.0,3843
105,4.0,S4380105010,车机,470E100029,470E,YC6108ZQ,10409.0,,10409.0,4000,货,10521,,,,2200,,312220018200,2200,,喷油泵,,043006,,修复,,,机无力,,,油量不均,喷油泵各缸油量不均,,,供应,1,0.0,149,Keep,536,494.0,42.0,4000
105,4.0,S2230105016,车机,474100033,474,YC6108ZQ,10429.0,,10429.0,3000,货,10518,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,不考,1,0.0,150,Keep,533,514.0,19.0,3000
105,11.0,S0020105059,车机,430G0100323,430G,YC6108ZQ,1105.0,,1105.0,42000,货,10514,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,不考,1,0.0,151,Keep,529,335.0,194.0,42000
105,102.0,S0210105004,车机,B3101000090,B3101,YC6108ZQ,10228.0,,10228.0,9981,货,10506,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,152,Keep,521,453.0,68.0,9981
105,4.0,S4860105009,车机,4970100017,497,YC6108ZQ,424.0,,424.0,49362,客,10506,,,,2200,,37322001B300,2200,,喷油泵,,043006,,修复,,,起动困难,,,油量过低,喷油泵油量过低,,,不考,1,0.0,153,Keep,521,144.0,377.0,49362
105,101.0,S3560105016,车机,B3301000035,B3301,YC6108ZQ,10127.0,,10127.0,25000,客,10516,,,,2200,,312220015800,2200,,喷油泵,,011001,,更换总成,,,机无力,,,失灵,喷油泵失灵,,,供应,1,0.0,154,Keep,531,422.0,109.0,25000
105,12.0,S1470105003,车机,430F0100610,430F,YC6108ZQ,1201.0,,1201.0,31000,货,10502,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,发动机上坡无力,,,不考,1,0.0,155,Keep,517,361.0,156.0,31000
105,4.0,S0210105025,车机,430D100707,430D,YC6108ZQ,10420.0,,10420.0,7252,货,10524,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,156,Keep,539,505.0,34.0,7252
105,4.0,S1390105112,车机,4300100523,430,YC6108ZQ,420.0,,420.0,87200,货,10523,,,,2200,,31022001A1,2200,,喷油泵,,043006,,更换总成,,,飞车,,,飞车,喷油泵飞车凸轮轴断,,,供应,1,0.0,157,Keep,538,140.0,398.0,87200
105,9.0,S0020105094,车机,430F0100108,430F,YC6108ZQ,930.0,,930.0,49000,货,10524,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,不考,1,0.0,158,Keep,539,300.0,239.0,49000
105,102.0,S0850105007,车机,4700100473,470,YC6108ZQ,10209.0,,10209.0,29000,货,10507,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,不考,1,0.0,159,Keep,522,434.0,88.0,29000
105,12.0,S4360105016,车机,B3100000065,B3100,YC6108ZQ,1225.0,,1225.0,36093,,10504,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,油泵第一缸供油量过小,,,不考,1,0.0,160,Keep,519,385.0,134.0,36093
105,102.0,S0850105020,车机,4700100604,470,YC6108ZQ,10227.0,,10227.0,22000,货,10520,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,不考,1,0.0,161,Keep,535,452.0,83.0,22000
105,9.0,S4370105005,车机,430D0100218,430D,YC6108ZQ,420.0,,914.0,20100,货,10510,,,,2200,,312220010000,2200,,喷油泵,,011001,,更换总成,,,机无力,,,故障不清,油泵一缸不供油,,,供应,1,0.0,162,Keep,525,284.0,241.0,20100
105,102.0,S0040105026,车机,430D0100646,430D,YC6108ZQ,10219.0,,10219.0,12700,货,10523,,,,2200,,48122001B3,2200,,喷油泵,,043006,,修复,,,转动困难,,,油量过低,喷油泵油量过低,,,供应,1,0.0,163,Keep,538,444.0,94.0,12700
105,102.0,S0280105053,车机,4709100012,470,YC6108ZQ,10216.0,,10216.0,29000,货,10516,,,,2200,,30922001A500,2200,,喷油泵,,011001,,更换总成,,,游车,,,游车,喷油泵游车,,,供应,1,0.0,164,Keep,531,441.0,90.0,29000
105,11.0,S1560105025,车机,430G0100320,430G,YC6108ZQ,1105.0,,1105.0,28200,货,10524,,,,2200,,31222001A400,2200,,喷油泵,,043006,,更换总成,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,165,Keep,539,335.0,204.0,28200
106,4.0,S4080106002,车机,430D100994,430D,YC6108ZQ,10428.0,,10428.0,5660,货,10602,,,,2200,,31122001A400,2200,,喷油泵,,043006,,修复,,,工作不良,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,166,Keep,547,513.0,34.0,5660
106,5.0,S4860106027,车机,B3207100051,B3207,YC6108ZQ,10314.0,,10501.0,1937,客,10608,,,,2200,,37522001A5,2200,,喷油泵,,011001,,更换总成,,,自动熄火,,,游车,喷油泵游车,,,供应,1,0.0,167,Keep,553,516.0,37.0,1937
106,3.0,S3190106014,车机,430D100463,430D,YC6108ZQ,10322.0,,10322.0,8965,货,10621,,,,2200,,312220010300,2200,,喷油泵,,043006,,更换总成,,,机无力,,,裂纹,喷油泵补偿管座裂纹,,,供应,1,0.0,168,Keep,566,477.0,89.0,8965
106,3.0,S4080106004,车机,430D100210,430D,YC6108ZQ,10313.0,,10313.0,7000,货,10605,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,169,Keep,550,468.0,82.0,7000
106,3.0,S2770106003,车机,470100134,470,YC6108ZQ,10218.0,,10316.0,23000,货,10607,,,,2200,,312220013300,2200,,喷油泵,,043006,,修复,,,机无力,,,密封不严,喷油泵密封不严,,,供应,1,0.0,170,Keep,552,471.0,81.0,23000
106,5.0,S0210106016,车机,430D100939,430D,YC6108ZQ,10511.0,,10511.0,3620,货,10615,,,,2200,,31222001B400,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过高,喷油泵油量过高,,,供应,1,0.0,171,Keep,560,526.0,34.0,3620
106,5.0,S1120106002,车机,B3402100042,B3402,YC6108ZQ,10516.0,,10516.0,9800,货,10614,,,,2200,,31222001B300,2200,,喷油泵,,011001,,修复,,,机无力,,,油量过低,油泵二四缸供油过小,,,供应,1,0.0,172,Keep,559,531.0,28.0,9800
106,5.0,S0260106003,车机,474100014,474,YC6108ZQ,10521.0,,10521.0,2400,货,10601,,,,2200,,31122001B400,2200,,喷油泵,,043006,,修复,,,工作不良,,,油量过高,喷油泵油量过高,,,供应,1,0.0,173,Keep,546,536.0,10.0,2400
106,5.0,S4860106052,车机,B3207100036,B3207,YC6108ZQ,10314.0,,10501.0,2310,客,10617,,,,2200,,31522001A600,2200,,喷油泵,,011001,,更换总成,,,烟大,,,烟度不合,喷油泵烟度不合,,,供应,1,0.0,174,Keep,562,516.0,46.0,2310
106,5.0,S4860106006,车机,B3207100006,B3207,YC6108ZQ,10228.0,,10501.0,300,客,10602,,,,2200,,31522001A600,2200,,喷油泵,,011001,,修复,,,烟大,,,烟度不合,喷油泵烟度不合,,,供应,1,0.0,175,Keep,547,516.0,31.0,300
106,3.0,S0210106027,车机,B3101100414,B3101,YC6108ZQ,10327.0,,10327.0,16927,货,10629,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,176,Keep,574,482.0,92.0,16927
106,5.0,S0650106001,车机,430D101640,430D,YC6108ZQ,10523.0,,10523.0,2104,货,10612,,,,2200,,31622001B400,2200,,喷油泵,,043006,,修复,,,油耗高,,,油量过高,喷油泵油量过高,,,供应,1,0.0,177,Keep,557,538.0,19.0,2104
106,101.0,S0020106026,车机,B3100000028,B3100,YC6108ZQ,10108.0,,10108.0,16900,,10604,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,178,Keep,549,403.0,146.0,16900
106,10.0,S0020106011,车机,430C0100380,430C,YC6108ZQ,1029.0,,1029.0,47800,货,10602,,,,2200,,312220013300,2200,,喷油泵,,043006,,修复,,,机无力,,,密封不严,喷油泵密封不严,,,供应,1,0.0,179,Keep,547,329.0,218.0,47800
106,6.0,S1930106004,车机,4970100054,497,YC6108ZQ,601.0,,601.0,58000,客,10605,,,,2200,,30922001A500,2200,,喷油泵,,043006,,更换总成,,,游车,,,游车,喷油泵游车,,,供应,1,0.0,180,Keep,550,181.0,369.0,58000
106,4.0,S4980106013,车机,B3204100006,B3204,YC6108ZQ,10425.0,,10425.0,20000,客,10613,,,,2200,,31522001B400,2200,,喷油泵,,011001,,修复,,,烟大,,,油量过高,喷油泵油量过高,,,供应,1,0.0,181,Keep,558,510.0,48.0,20000
106,4.0,S0210106025,车机,B3101100779,B3101,YC6108ZQ,10427.0,,10427.0,15590,货,10622,,,,2200,,31222001B300,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过低,喷油泵油量过低,,,供应,1,0.0,182,Keep,567,512.0,55.0,15590
106,7.0,S1490106007,车机,430A0100098,430A,YC6108ZQ,705.0,,705.0,62325,货,10605,,,,2200,,310220011800,2200,,喷油泵,,043006,,修复,,,飞车,,,松脱,喷油泵松脱,,,供应,1,0.0,183,Keep,550,215.0,335.0,62325
106,4.0,S0020106017,车机,B3100100096,B3100,YC6108ZQ,10228.0,,10422.0,14061,,10602,,,,2200,,30822001B400,2200,,喷油泵,,043006,,修复,,,异响,,,油量过高,喷油泵油量过高,,,供应,1,0.0,184,Keep,547,507.0,40.0,14061
106,3.0,S0040106014,车机,430D100314,430D,YC6108ZQ,10312.0,,10312.0,13000,货,10616,,,,2200,,315220018500,2200,,喷油泵,,043006,,更换总成,,,烟大,,,损坏,油泵增压补偿器弹簧肖磨损弹簧,,,供应,1,0.0,185,Keep,561,467.0,94.0,13000
106,102.0,S4900106003,车机,430F100063,430F,YC6108ZQ,10223.0,,10223.0,38600,货,10604,,,,2200,,10822001A100,2200,,喷油泵,,043006,,整机更换,,,异响,,,飞车,油泵飞车损坏机体等,,,供应,1,0.0,186,Keep,549,448.0,101.0,38600
106,4.0,S0540106005,车机,430D100994,430D,YC6108ZQ,10428.0,,10428.0,4500,货,10603,,,,2200,,31122001A400,2200,,喷油泵,,043006,,更换总成,,,工作不良,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,187,Keep,548,513.0,35.0,4500
106,4.0,S1510106011,车机,B3100100159,B3100,YC6108ZQ,10426.0,,10426.0,20000,,10621,,,,2200,,312220010600,2200,,喷油泵,,043006,,修复,,,机无力,,,调整不当,喷油泵调整不当,,,供应,1,0.0,189,Keep,566,511.0,55.0,20000
106,5.0,S0210106018,车机,430D100887,430D,YC6108ZQ,10511.0,,10511.0,3728,货,10615,,,,2200,,31222001B400,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过高,喷油泵油量过高,,,供应,1,0.0,190,Keep,560,526.0,34.0,3728
106,3.0,S1390106047,车机,B3100000281,B3100,YC6108ZQ,10326.0,,10326.0,19230,,10616,,,,2200,,31222001A400,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,191,Keep,561,481.0,80.0,19230
106,102.0,S5120106013,车机,488D100002,488D,YC6108ZQ,10111.0,,10217.0,26008,客,10605,,,,2200,,312220018200,2200,,喷油泵,,011001,,修复,,,机无力,,,油量不均,喷油泵油量不均,,,供应,1,0.0,192,Keep,550,442.0,108.0,26008
106,5.0,S1450106003,车机,497C0100018,497C,YC6108ZQ,10512.0,,10512.0,2500,客,10609,,,,2200,,37322001B300,2200,,喷油泵,,043006,,修复,,,起动困难,,,油量过低,喷油泵油量过低,,,供应,1,0.0,193,Keep,554,527.0,27.0,2500
106,5.0,S0210106017,车机,430D100863,430D,YC6108ZQ,10511.0,,10511.0,3595,货,10615,,,,2200,,31222001B400,2200,,喷油泵,,043006,,修复,,,机无力,,,油量过高,喷油泵油量过高,,,供应,1,0.0,194,Keep,560,526.0,34.0,3595
106,9.0,S2770106013,车机,430A0100254,430A,YC6108ZQ,928.0,,928.0,56000,货,10627,,,,2200,,4162200182,2200,,喷油泵,,011001,,修复,,,油耗高,,,油量不均,喷油泵油量不均,,,供应,1,0.0,195,Keep,572,298.0,274.0,56000
106,10.0,S5240106009,车机,B3201000001,B3201,YC6108ZQ,918.0,,1026.0,42800,客,10602,,,,2200,,37522001A400,2200,,喷油泵,,011001,,更换总成,,,自动熄火,,,拉不起马,喷油泵拉不起马力北油服务科已,,,供应,1,0.0,196,Keep,547,326.0,221.0,42800
106,12.0,S5120106036,车机,488D0100014,488D,YC6108ZQ,1225.0,,1225.0,34205,客,10615,,,,2200,,31622001B400,2200,,喷油泵,,011001,,修复,,,油耗高,,,油量过高,喷油泵油量过高,,,供应,1,0.0,197,Keep,560,385.0,175.0,34205
106,8.0,S5120106078,车机,488A0100036,488A,YC6108ZQ,815.0,,815.0,83204,,10629,,,,2200,,31622001B400,2200,,喷油泵,,043006,,修复,,,油耗高,,,油量过高,喷油泵油量过高,,,供应,1,0.0,198,Keep,574,255.0,319.0,83204
106,102.0,S5120106012,车机,488D100012,488D,YC6108ZQ,10108.0,,10228.0,18541,客,10604,,,,2200,,31622001B400,2200,,喷油泵,,011001,,修复,,,油耗高,,,油量过高,喷油泵油量过高,,,供应,1,0.0,199,Keep,549,453.0,96.0,18541
106,12.0,S1470106008,车机,430F0100610,430F,YC6108ZQ,1201.0,,1201.0,42000,货,10610,,,,2200,,481220015100,2200,,喷油泵,,043006,,修复,,,转动困难,,,漏气,喷油泵漏气,,,不考,1,0.0,200,Keep,555,361.0,194.0,42000
106,10.0,S5240106007,车机,B3201000031,B3201,YC6108ZQ,919.0,,1026.0,40850,客,10602,,,,2200,,37522001A400,2200,,喷油泵,,011001,,更换总成,,,自动熄火,,,拉不起马,喷油泵拉不起马力北油服务科已,,,供应,1,0.0,201,Keep,547,326.0,221.0,40850
107,5.0,S4860107084,车机,B3207100061,B3207,YC6108ZQ,10314.0,,10501.0,2450,客,10730,,,,2200,,301220013300,2200,,喷油泵,,011001,,更换总成,,,漏油,,,密封不严,喷油泵密封不严,,,供应,1,0.0,202,Keep,605,516.0,89.0,2450
107,5.0,S4380107005,车机,430D100386,430D,YC6108ZQ,10514.0,,10514.0,7500,货,10724,,,,2200,,41222001A4,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,203,Keep,599,529.0,70.0,7500
107,5.0,S4380107006,车机,B3403100230,B3403,YC6108ZQ,10516.0,,10516.0,5200,货,10726,,,,2200,,41222001A4,2200,,喷油泵,,043006,,修复,,,机无力,,,拉不起马,喷油泵拉不起马力,,,供应,1,0.0,204,Keep,601,531.0,70.0,5200
107,5.0,S0700107001,车机,470E100084,470E,YC6108ZQ,10506.0,,10506.0,8920,货,10701,,,,2200,,373220010200,2200,,喷油泵,,043006,,更换总成,,,起动困难,,,断裂,喷油泵增压器补偿器壳断裂,,,供应,1,0.0,205,Keep,576,521.0,55.0,8920
